timestamp,event_type,token,raw_log_line
"2026-09-08 03:33:15,668",ERROR,,"2026-09-08 03:33:15,668 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:33:20,734",SCAN,,"2026-09-08 03:33:20,734 INFO Pumping candidates: 5"
"2026-09-08 03:33:20,734",PICK,EQUITY,"2026-09-08 03:33:20,734 INFO PICK (WL): EQUITY 5m=+22.6% B/S=16/6 liq=$22,993"
"2026-09-08 03:33:20,734",OTHER,,"2026-09-08 03:33:20,734 INFO ⏱ PRE-ENTRY: Studying EQUITY momentum... (3 readings, 6s)"
"2026-09-08 03:33:23,753",MOMENTUM_READING,,"2026-09-08 03:33:23,753 INFO   Reading 2: 5m=+22.6% B/S=16/6 (2.67)"
"2026-09-08 03:33:26,768",MOMENTUM_READING,,"2026-09-08 03:33:26,768 INFO   Reading 3: 5m=+22.6% B/S=16/6 (2.67)"
"2026-09-08 03:33:26,768",MOMENTUM_VERIFIED,,"2026-09-08 03:33:26,768 INFO   ✅ Momentum VERIFIED: 22.6→22.6→22.6 — ENTERING"
"2026-09-08 03:33:26,768",OTHER,,"2026-09-08 03:33:26,768 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:33:27,016",ERROR,,"2026-09-08 03:33:27,016 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:33:32,093",SCAN,,"2026-09-08 03:33:32,093 INFO Pumping candidates: 5"
"2026-09-08 03:33:32,093",PICK,EQUITY,"2026-09-08 03:33:32,093 INFO PICK (WL): EQUITY 5m=+22.6% B/S=16/6 liq=$22,993"
"2026-09-08 03:33:32,093",OTHER,,"2026-09-08 03:33:32,093 INFO ⏱ PRE-ENTRY: Studying EQUITY momentum... (3 readings, 6s)"
"2026-09-08 03:33:35,116",MOMENTUM_READING,,"2026-09-08 03:33:35,116 INFO   Reading 2: 5m=+22.6% B/S=16/6 (2.67)"
"2026-09-08 03:33:38,134",MOMENTUM_READING,,"2026-09-08 03:33:38,134 INFO   Reading 3: 5m=+22.6% B/S=16/6 (2.67)"
"2026-09-08 03:33:38,135",MOMENTUM_VERIFIED,,"2026-09-08 03:33:38,135 INFO   ✅ Momentum VERIFIED: 22.6→22.6→22.6 — ENTERING"
"2026-09-08 03:33:38,135",OTHER,,"2026-09-08 03:33:38,135 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:33:38,382",ERROR,,"2026-09-08 03:33:38,382 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:33:43,727",SCAN,,"2026-09-08 03:33:43,727 INFO Pumping candidates: 1"
"2026-09-08 03:33:43,727",PICK,EQUITY,"2026-09-08 03:33:43,727 INFO PICK (WL): EQUITY 5m=+18.6% B/S=12/4 liq=$22,993"
"2026-09-08 03:33:43,727",OTHER,,"2026-09-08 03:33:43,727 INFO ⏱ PRE-ENTRY: Studying EQUITY momentum... (3 readings, 6s)"
"2026-09-08 03:33:46,967",MOMENTUM_READING,,"2026-09-08 03:33:46,967 INFO   Reading 2: 5m=+18.6% B/S=12/4 (3.00)"
"2026-09-08 03:33:49,988",MOMENTUM_READING,,"2026-09-08 03:33:49,988 INFO   Reading 3: 5m=+18.6% B/S=12/4 (3.00)"
"2026-09-08 03:33:49,988",MOMENTUM_VERIFIED,,"2026-09-08 03:33:49,988 INFO   ✅ Momentum VERIFIED: 18.6→18.6→18.6 — ENTERING"
"2026-09-08 03:33:49,988",OTHER,,"2026-09-08 03:33:49,988 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:33:50,236",ERROR,,"2026-09-08 03:33:50,236 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:33:55,303",SCAN,,"2026-09-08 03:33:55,303 INFO Pumping candidates: 1"
"2026-09-08 03:33:55,303",PICK,EQUITY,"2026-09-08 03:33:55,303 INFO PICK (WL): EQUITY 5m=+18.6% B/S=12/4 liq=$22,993"
"2026-09-08 03:33:55,303",OTHER,,"2026-09-08 03:33:55,303 INFO ⏱ PRE-ENTRY: Studying EQUITY momentum... (3 readings, 6s)"
"2026-09-08 03:33:58,317",MOMENTUM_READING,,"2026-09-08 03:33:58,317 INFO   Reading 2: 5m=+18.6% B/S=12/4 (3.00)"
"2026-09-08 03:34:01,334",MOMENTUM_READING,,"2026-09-08 03:34:01,334 INFO   Reading 3: 5m=+18.6% B/S=12/4 (3.00)"
"2026-09-08 03:34:01,334",MOMENTUM_VERIFIED,,"2026-09-08 03:34:01,334 INFO   ✅ Momentum VERIFIED: 18.6→18.6→18.6 — ENTERING"
"2026-09-08 03:34:01,334",OTHER,,"2026-09-08 03:34:01,334 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:34:01,581",ERROR,,"2026-09-08 03:34:01,581 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:34:06,654",SCAN,,"2026-09-08 03:34:06,654 INFO Pumping candidates: 1"
"2026-09-08 03:34:06,654",PICK,EQUITY,"2026-09-08 03:34:06,654 INFO PICK (WL): EQUITY 5m=+18.6% B/S=12/4 liq=$22,993"
"2026-09-08 03:34:06,655",OTHER,,"2026-09-08 03:34:06,655 INFO ⏱ PRE-ENTRY: Studying EQUITY momentum... (3 readings, 6s)"
"2026-09-08 03:34:09,674",MOMENTUM_READING,,"2026-09-08 03:34:09,674 INFO   Reading 2: 5m=+18.6% B/S=12/4 (3.00)"
"2026-09-08 03:34:12,690",MOMENTUM_READING,,"2026-09-08 03:34:12,690 INFO   Reading 3: 5m=+18.6% B/S=12/4 (3.00)"
"2026-09-08 03:34:12,690",MOMENTUM_VERIFIED,,"2026-09-08 03:34:12,690 INFO   ✅ Momentum VERIFIED: 18.6→18.6→18.6 — ENTERING"
"2026-09-08 03:34:12,690",OTHER,,"2026-09-08 03:34:12,690 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:34:12,950",ERROR,,"2026-09-08 03:34:12,950 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:34:18,284",SCAN,,"2026-09-08 03:34:18,284 INFO Pumping candidates: 1"
"2026-09-08 03:34:18,285",PICK,EQUITY,"2026-09-08 03:34:18,285 INFO PICK (WL): EQUITY 5m=+18.5% B/S=12/5 liq=$22,980"
"2026-09-08 03:34:18,285",OTHER,,"2026-09-08 03:34:18,285 INFO ⏱ PRE-ENTRY: Studying EQUITY momentum... (3 readings, 6s)"
"2026-09-08 03:34:21,304",MOMENTUM_READING,,"2026-09-08 03:34:21,304 INFO   Reading 2: 5m=+18.5% B/S=12/5 (2.40)"
"2026-09-08 03:34:24,320",MOMENTUM_READING,,"2026-09-08 03:34:24,320 INFO   Reading 3: 5m=+18.5% B/S=12/5 (2.40)"
"2026-09-08 03:34:24,321",MOMENTUM_VERIFIED,,"2026-09-08 03:34:24,321 INFO   ✅ Momentum VERIFIED: 18.5→18.5→18.5 — ENTERING"
"2026-09-08 03:34:24,321",OTHER,,"2026-09-08 03:34:24,321 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:34:24,577",ERROR,,"2026-09-08 03:34:24,577 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:34:29,641",SCAN,,"2026-09-08 03:34:29,641 INFO Pumping candidates: 1"
"2026-09-08 03:34:29,641",PICK,EQUITY,"2026-09-08 03:34:29,641 INFO PICK (WL): EQUITY 5m=+18.5% B/S=12/5 liq=$22,980"
"2026-09-08 03:34:29,641",OTHER,,"2026-09-08 03:34:29,641 INFO ⏱ PRE-ENTRY: Studying EQUITY momentum... (3 readings, 6s)"
"2026-09-08 03:34:32,657",MOMENTUM_READING,,"2026-09-08 03:34:32,657 INFO   Reading 2: 5m=+18.5% B/S=12/5 (2.40)"
"2026-09-08 03:34:35,684",MOMENTUM_READING,,"2026-09-08 03:34:35,684 INFO   Reading 3: 5m=+18.5% B/S=12/5 (2.40)"
"2026-09-08 03:34:35,684",MOMENTUM_VERIFIED,,"2026-09-08 03:34:35,684 INFO   ✅ Momentum VERIFIED: 18.5→18.5→18.5 — ENTERING"
"2026-09-08 03:34:35,684",OTHER,,"2026-09-08 03:34:35,684 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:34:35,941",ERROR,,"2026-09-08 03:34:35,941 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:34:41,165",SCAN,,"2026-09-08 03:34:41,165 INFO Pumping candidates: 1"
"2026-09-08 03:34:41,165",PICK,EQUITY,"2026-09-08 03:34:41,165 INFO PICK (WL): EQUITY 5m=+18.5% B/S=12/5 liq=$22,980"
"2026-09-08 03:34:41,166",OTHER,,"2026-09-08 03:34:41,166 INFO ⏱ PRE-ENTRY: Studying EQUITY momentum... (3 readings, 6s)"
"2026-09-08 03:34:44,187",MOMENTUM_READING,,"2026-09-08 03:34:44,187 INFO   Reading 2: 5m=+18.5% B/S=12/5 (2.40)"
"2026-09-08 03:34:47,209",MOMENTUM_READING,,"2026-09-08 03:34:47,209 INFO   Reading 3: 5m=+16.0% B/S=9/3 (3.00)"
"2026-09-08 03:34:47,209",MOMENTUM_VERIFIED,,"2026-09-08 03:34:47,209 INFO   ✅ Momentum VERIFIED: 18.5→18.5→16.0 — ENTERING"
"2026-09-08 03:34:47,209",OTHER,,"2026-09-08 03:34:47,209 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:34:47,466",ERROR,,"2026-09-08 03:34:47,466 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:34:52,908",SCAN,,"2026-09-08 03:34:52,908 INFO Pumping candidates: 2"
"2026-09-08 03:34:52,908",PICK,FIREBALL,"2026-09-08 03:34:52,908 INFO PICK (WL): FIREBALL 5m=+27.3% B/S=65/46 liq=$29,993"
"2026-09-08 03:34:52,909",OTHER,,"2026-09-08 03:34:52,909 INFO ⏱ PRE-ENTRY: Studying FIREBALL momentum... (3 readings, 6s)"
"2026-09-08 03:34:55,927",MOMENTUM_READING,,"2026-09-08 03:34:55,927 INFO   Reading 2: 5m=+27.3% B/S=65/46 (1.41)"
"2026-09-08 03:34:58,957",MOMENTUM_READING,,"2026-09-08 03:34:58,957 INFO   Reading 3: 5m=+27.3% B/S=65/46 (1.41)"
"2026-09-08 03:34:58,958",MOMENTUM_VERIFIED,,"2026-09-08 03:34:58,958 INFO   ✅ Momentum VERIFIED: 27.3→27.3→27.3 — ENTERING"
"2026-09-08 03:34:58,958",OTHER,,"2026-09-08 03:34:58,958 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:34:59,220",ERROR,,"2026-09-08 03:34:59,220 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:35:04,564",SCAN,,"2026-09-08 03:35:04,564 INFO Pumping candidates: 3"
"2026-09-08 03:35:04,564",PICK,FIREBALL,"2026-09-08 03:35:04,564 INFO PICK (WL): FIREBALL 5m=+35.6% B/S=70/49 liq=$30,934"
"2026-09-08 03:35:04,565",OTHER,,"2026-09-08 03:35:04,565 INFO ⏱ PRE-ENTRY: Studying FIREBALL momentum... (3 readings, 6s)"
"2026-09-08 03:35:07,581",MOMENTUM_READING,,"2026-09-08 03:35:07,581 INFO   Reading 2: 5m=+27.3% B/S=65/46 (1.41)"
"2026-09-08 03:35:10,999",MOMENTUM_READING,,"2026-09-08 03:35:10,999 INFO   Reading 3: 5m=+35.6% B/S=70/49 (1.43)"
"2026-09-08 03:35:10,999",MOMENTUM_VERIFIED,,"2026-09-08 03:35:10,999 INFO   ✅ Momentum VERIFIED: 35.6→27.3→35.6 — ENTERING"
"2026-09-08 03:35:10,999",OTHER,,"2026-09-08 03:35:10,999 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:35:11,255",ERROR,,"2026-09-08 03:35:11,255 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:35:16,328",SCAN,,"2026-09-08 03:35:16,328 INFO Pumping candidates: 3"
"2026-09-08 03:35:16,328",PICK,FIREBALL,"2026-09-08 03:35:16,328 INFO PICK (WL): FIREBALL 5m=+35.6% B/S=70/49 liq=$30,934"
"2026-09-08 03:35:16,329",OTHER,,"2026-09-08 03:35:16,329 INFO ⏱ PRE-ENTRY: Studying FIREBALL momentum... (3 readings, 6s)"
"2026-09-08 03:35:19,347",MOMENTUM_READING,,"2026-09-08 03:35:19,347 INFO   Reading 2: 5m=+35.6% B/S=70/49 (1.43)"
"2026-09-08 03:35:22,365",MOMENTUM_READING,,"2026-09-08 03:35:22,365 INFO   Reading 3: 5m=+35.6% B/S=70/49 (1.43)"
"2026-09-08 03:35:22,365",MOMENTUM_VERIFIED,,"2026-09-08 03:35:22,365 INFO   ✅ Momentum VERIFIED: 35.6→35.6→35.6 — ENTERING"
"2026-09-08 03:35:22,365",OTHER,,"2026-09-08 03:35:22,365 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:35:25,772",ERROR,,"2026-09-08 03:35:25,772 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:35:30,834",SCAN,,"2026-09-08 03:35:30,834 INFO Pumping candidates: 3"
"2026-09-08 03:35:30,834",PICK,FIREBALL,"2026-09-08 03:35:30,834 INFO PICK (WL): FIREBALL 5m=+35.6% B/S=70/49 liq=$30,934"
"2026-09-08 03:35:30,834",OTHER,,"2026-09-08 03:35:30,834 INFO ⏱ PRE-ENTRY: Studying FIREBALL momentum... (3 readings, 6s)"
"2026-09-08 03:35:33,849",MOMENTUM_READING,,"2026-09-08 03:35:33,849 INFO   Reading 2: 5m=+35.6% B/S=70/49 (1.43)"
"2026-09-08 03:35:36,878",MOMENTUM_READING,,"2026-09-08 03:35:36,878 INFO   Reading 3: 5m=+35.6% B/S=70/49 (1.43)"
"2026-09-08 03:35:36,878",MOMENTUM_VERIFIED,,"2026-09-08 03:35:36,878 INFO   ✅ Momentum VERIFIED: 35.6→35.6→35.6 — ENTERING"
"2026-09-08 03:35:36,878",OTHER,,"2026-09-08 03:35:36,878 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:35:37,135",ERROR,,"2026-09-08 03:35:37,135 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:35:42,507",SCAN,,"2026-09-08 03:35:42,507 INFO Pumping candidates: 2"
"2026-09-08 03:35:42,507",PICK,FIREBALL,"2026-09-08 03:35:42,507 INFO PICK (WL): FIREBALL 5m=+17.1% B/S=38/33 liq=$32,157"
"2026-09-08 03:35:42,507",OTHER,,"2026-09-08 03:35:42,507 INFO ⏱ PRE-ENTRY: Studying FIREBALL momentum... (3 readings, 6s)"
"2026-09-08 03:35:45,797",MOMENTUM_READING,,"2026-09-08 03:35:45,797 INFO   Reading 2: 5m=+17.1% B/S=38/33 (1.15)"
"2026-09-08 03:35:48,816",MOMENTUM_READING,,"2026-09-08 03:35:48,816 INFO   Reading 3: 5m=+17.1% B/S=38/33 (1.15)"
"2026-09-08 03:35:48,816",MOMENTUM_VERIFIED,,"2026-09-08 03:35:48,816 INFO   ✅ Momentum VERIFIED: 17.1→17.1→17.1 — ENTERING"
"2026-09-08 03:35:48,816",OTHER,,"2026-09-08 03:35:48,816 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:35:49,087",ERROR,,"2026-09-08 03:35:49,087 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:35:54,157",SCAN,,"2026-09-08 03:35:54,157 INFO Pumping candidates: 2"
"2026-09-08 03:35:54,157",PICK,FIREBALL,"2026-09-08 03:35:54,157 INFO PICK (WL): FIREBALL 5m=+17.1% B/S=38/33 liq=$32,157"
"2026-09-08 03:35:54,157",OTHER,,"2026-09-08 03:35:54,157 INFO ⏱ PRE-ENTRY: Studying FIREBALL momentum... (3 readings, 6s)"
"2026-09-08 03:35:57,177",MOMENTUM_READING,,"2026-09-08 03:35:57,177 INFO   Reading 2: 5m=+17.1% B/S=38/33 (1.15)"
"2026-09-08 03:36:00,201",MOMENTUM_READING,,"2026-09-08 03:36:00,201 INFO   Reading 3: 5m=+17.1% B/S=38/33 (1.15)"
"2026-09-08 03:36:00,201",MOMENTUM_VERIFIED,,"2026-09-08 03:36:00,201 INFO   ✅ Momentum VERIFIED: 17.1→17.1→17.1 — ENTERING"
"2026-09-08 03:36:00,201",OTHER,,"2026-09-08 03:36:00,201 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:36:00,457",ERROR,,"2026-09-08 03:36:00,457 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:36:05,527",SCAN,,"2026-09-08 03:36:05,527 INFO Pumping candidates: 2"
"2026-09-08 03:36:05,527",PICK,FIREBALL,"2026-09-08 03:36:05,527 INFO PICK (WL): FIREBALL 5m=+17.1% B/S=38/33 liq=$32,157"
"2026-09-08 03:36:05,527",OTHER,,"2026-09-08 03:36:05,527 INFO ⏱ PRE-ENTRY: Studying FIREBALL momentum... (3 readings, 6s)"
"2026-09-08 03:36:08,552",MOMENTUM_READING,,"2026-09-08 03:36:08,552 INFO   Reading 2: 5m=+17.1% B/S=38/33 (1.15)"
"2026-09-08 03:36:11,570",MOMENTUM_READING,,"2026-09-08 03:36:11,570 INFO   Reading 3: 5m=+17.1% B/S=38/33 (1.15)"
"2026-09-08 03:36:11,570",MOMENTUM_VERIFIED,,"2026-09-08 03:36:11,570 INFO   ✅ Momentum VERIFIED: 17.1→17.1→17.1 — ENTERING"
"2026-09-08 03:36:11,570",OTHER,,"2026-09-08 03:36:11,570 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:36:11,825",ERROR,,"2026-09-08 03:36:11,825 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:36:17,177",SCAN,,"2026-09-08 03:36:17,177 INFO Pumping candidates: 1"
"2026-09-08 03:36:17,177",PICK,StockCat,"2026-09-08 03:36:17,177 INFO PICK (cached): StockCat 5m=+11.7% route=v3_100"
"2026-09-08 03:36:17,177",OTHER,,"2026-09-08 03:36:17,177 INFO ⏱ PRE-ENTRY: Studying StockCat momentum... (3 readings, 6s)"
"2026-09-08 03:36:20,196",MOMENTUM_READING,,"2026-09-08 03:36:20,196 INFO   Reading 2: 5m=+18.7% B/S=74/49 (1.51)"
"2026-09-08 03:36:23,215",MOMENTUM_READING,,"2026-09-08 03:36:23,215 INFO   Reading 3: 5m=+18.7% B/S=74/49 (1.51)"
"2026-09-08 03:36:23,215",MOMENTUM_VERIFIED,,"2026-09-08 03:36:23,215 INFO   ✅ Momentum VERIFIED: 11.7→18.7→18.7 — ENTERING"
"2026-09-08 03:36:23,215",OTHER,,"2026-09-08 03:36:23,215 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:36:23,471",ERROR,,"2026-09-08 03:36:23,471 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:36:28,532",SCAN,,"2026-09-08 03:36:28,532 INFO Pumping candidates: 1"
"2026-09-08 03:36:28,532",PICK,StockCat,"2026-09-08 03:36:28,532 INFO PICK (cached): StockCat 5m=+11.7% route=v3_100"
"2026-09-08 03:36:28,533",OTHER,,"2026-09-08 03:36:28,533 INFO ⏱ PRE-ENTRY: Studying StockCat momentum... (3 readings, 6s)"
"2026-09-08 03:36:31,549",MOMENTUM_READING,,"2026-09-08 03:36:31,549 INFO   Reading 2: 5m=+11.7% B/S=72/46 (1.57)"
"2026-09-08 03:36:34,568",MOMENTUM_READING,,"2026-09-08 03:36:34,568 INFO   Reading 3: 5m=+11.7% B/S=72/46 (1.57)"
"2026-09-08 03:36:34,568",MOMENTUM_VERIFIED,,"2026-09-08 03:36:34,568 INFO   ✅ Momentum VERIFIED: 11.7→11.7→11.7 — ENTERING"
"2026-09-08 03:36:34,568",OTHER,,"2026-09-08 03:36:34,568 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:36:34,819",ERROR,,"2026-09-08 03:36:34,819 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:36:39,891",SCAN,,"2026-09-08 03:36:39,891 INFO Pumping candidates: 1"
"2026-09-08 03:36:39,891",PICK,StockCat,"2026-09-08 03:36:39,891 INFO PICK (cached): StockCat 5m=+11.7% route=v3_100"
"2026-09-08 03:36:39,891",OTHER,,"2026-09-08 03:36:39,891 INFO ⏱ PRE-ENTRY: Studying StockCat momentum... (3 readings, 6s)"
"2026-09-08 03:36:42,910",MOMENTUM_READING,,"2026-09-08 03:36:42,910 INFO   Reading 2: 5m=+11.7% B/S=72/46 (1.57)"
"2026-09-08 03:36:45,928",MOMENTUM_READING,,"2026-09-08 03:36:45,928 INFO   Reading 3: 5m=+11.7% B/S=72/46 (1.57)"
"2026-09-08 03:36:45,928",MOMENTUM_VERIFIED,,"2026-09-08 03:36:45,928 INFO   ✅ Momentum VERIFIED: 11.7→11.7→11.7 — ENTERING"
"2026-09-08 03:36:45,928",OTHER,,"2026-09-08 03:36:45,928 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:36:46,177",ERROR,,"2026-09-08 03:36:46,177 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:36:51,615",SCAN,,"2026-09-08 03:36:51,615 INFO Pumping candidates: 1"
"2026-09-08 03:36:51,615",PICK,StockCat,"2026-09-08 03:36:51,615 INFO PICK (cached): StockCat 5m=+12.9% route=v3_100"
"2026-09-08 03:36:51,616",OTHER,,"2026-09-08 03:36:51,616 INFO ⏱ PRE-ENTRY: Studying StockCat momentum... (3 readings, 6s)"
"2026-09-08 03:36:54,634",MOMENTUM_READING,,"2026-09-08 03:36:54,634 INFO   Reading 2: 5m=+11.7% B/S=72/46 (1.57)"
"2026-09-08 03:36:57,650",MOMENTUM_READING,,"2026-09-08 03:36:57,650 INFO   Reading 3: 5m=+11.7% B/S=72/46 (1.57)"
"2026-09-08 03:36:57,650",MOMENTUM_VERIFIED,,"2026-09-08 03:36:57,650 INFO   ✅ Momentum VERIFIED: 12.9→11.7→11.7 — ENTERING"
"2026-09-08 03:36:57,650",OTHER,,"2026-09-08 03:36:57,650 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:36:57,899",ERROR,,"2026-09-08 03:36:57,899 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:37:02,958",SCAN,,"2026-09-08 03:37:02,958 INFO Pumping candidates: 1"
"2026-09-08 03:37:02,958",PICK,StockCat,"2026-09-08 03:37:02,958 INFO PICK (cached): StockCat 5m=+12.9% route=v3_100"
"2026-09-08 03:37:02,958",OTHER,,"2026-09-08 03:37:02,958 INFO ⏱ PRE-ENTRY: Studying StockCat momentum... (3 readings, 6s)"
"2026-09-08 03:37:05,978",MOMENTUM_READING,,"2026-09-08 03:37:05,978 INFO   Reading 2: 5m=+12.9% B/S=80/52 (1.54)"
"2026-09-08 03:37:08,997",MOMENTUM_READING,,"2026-09-08 03:37:08,997 INFO   Reading 3: 5m=+12.9% B/S=80/52 (1.54)"
"2026-09-08 03:37:08,997",MOMENTUM_VERIFIED,,"2026-09-08 03:37:08,997 INFO   ✅ Momentum VERIFIED: 12.9→12.9→12.9 — ENTERING"
"2026-09-08 03:37:08,997",OTHER,,"2026-09-08 03:37:08,997 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:37:09,257",ERROR,,"2026-09-08 03:37:09,257 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:37:14,309",SCAN,,"2026-09-08 03:37:14,309 INFO Pumping candidates: 1"
"2026-09-08 03:37:14,310",PICK,StockCat,"2026-09-08 03:37:14,310 INFO PICK (cached): StockCat 5m=+12.9% route=v3_100"
"2026-09-08 03:37:14,310",OTHER,,"2026-09-08 03:37:14,310 INFO ⏱ PRE-ENTRY: Studying StockCat momentum... (3 readings, 6s)"
"2026-09-08 03:37:17,330",MOMENTUM_READING,,"2026-09-08 03:37:17,330 INFO   Reading 2: 5m=+12.9% B/S=80/52 (1.54)"
"2026-09-08 03:37:20,347",MOMENTUM_READING,,"2026-09-08 03:37:20,347 INFO   Reading 3: 5m=+12.9% B/S=80/52 (1.54)"
"2026-09-08 03:37:20,348",MOMENTUM_VERIFIED,,"2026-09-08 03:37:20,348 INFO   ✅ Momentum VERIFIED: 12.9→12.9→12.9 — ENTERING"
"2026-09-08 03:37:20,348",OTHER,,"2026-09-08 03:37:20,348 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:37:20,665",ERROR,,"2026-09-08 03:37:20,665 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:37:26,069",SCAN,,"2026-09-08 03:37:26,069 INFO Pumping candidates: 2"
"2026-09-08 03:37:26,069",PICK,StockCat,"2026-09-08 03:37:26,069 INFO PICK (cached): StockCat 5m=+19.4% route=v3_100"
"2026-09-08 03:37:26,069",OTHER,,"2026-09-08 03:37:26,069 INFO ⏱ PRE-ENTRY: Studying StockCat momentum... (3 readings, 6s)"
"2026-09-08 03:37:29,317",MOMENTUM_READING,,"2026-09-08 03:37:29,317 INFO   Reading 2: 5m=+19.4% B/S=73/45 (1.62)"
"2026-09-08 03:37:32,335",MOMENTUM_READING,,"2026-09-08 03:37:32,335 INFO   Reading 3: 5m=+19.4% B/S=73/45 (1.62)"
"2026-09-08 03:37:32,335",MOMENTUM_VERIFIED,,"2026-09-08 03:37:32,335 INFO   ✅ Momentum VERIFIED: 19.4→19.4→19.4 — ENTERING"
"2026-09-08 03:37:32,335",OTHER,,"2026-09-08 03:37:32,335 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:37:32,583",ERROR,,"2026-09-08 03:37:32,583 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:37:37,643",SCAN,,"2026-09-08 03:37:37,643 INFO Pumping candidates: 2"
"2026-09-08 03:37:37,643",PICK,StockCat,"2026-09-08 03:37:37,643 INFO PICK (cached): StockCat 5m=+19.4% route=v3_100"
"2026-09-08 03:37:37,644",OTHER,,"2026-09-08 03:37:37,644 INFO ⏱ PRE-ENTRY: Studying StockCat momentum... (3 readings, 6s)"
"2026-09-08 03:37:40,661",MOMENTUM_READING,,"2026-09-08 03:37:40,661 INFO   Reading 2: 5m=+19.4% B/S=73/45 (1.62)"
"2026-09-08 03:37:43,680",MOMENTUM_READING,,"2026-09-08 03:37:43,680 INFO   Reading 3: 5m=+19.4% B/S=73/45 (1.62)"
"2026-09-08 03:37:43,680",MOMENTUM_VERIFIED,,"2026-09-08 03:37:43,680 INFO   ✅ Momentum VERIFIED: 19.4→19.4→19.4 — ENTERING"
"2026-09-08 03:37:43,680",OTHER,,"2026-09-08 03:37:43,680 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-08 03:37:43,929",ERROR,,"2026-09-08 03:37:43,929 ERROR Not enough ETH: 0.002063"
"2026-09-08 03:37:48,993",SCAN,,"2026-09-08 03:37:48,993 INFO Pumping candidates: 2"
"2026-09-08 03:37:48,993",PICK,StockCat,"2026-09-08 03:37:48,993 INFO PICK (cached): StockCat 5m=+19.4% route=v3_100"
"2026-09-08 03:37:48,993",OTHER,,"2026-09-08 03:37:48,993 INFO ⏱ PRE-ENTRY: Studying StockCat momentum... (3 readings, 6s)"
"2026-09-08 03:37:52,012",MOMENTUM_READING,,"2026-09-08 03:37:52,012 INFO   Reading 2: 5m=+19.4% B/S=73/45 (1.62)"
"2026-09-08 03:37:55,034",MOMENTUM_READING,,"2026-09-08 03:37:55,034 INFO   Reading 3: 5m=+19.4% B/S=73/45 (1.62)"
